Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/10/1999,AQS,410090004,1,23.7,ug/m3 LC,75,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/11/1999,AQS,410090004,1,19.1,ug/m3 LC,66,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/12/1999,AQS,410090004,1,11.3,ug/m3 LC,47,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/13/1999,AQS,410090004,1,10.4,ug/m3 LC,43,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/14/1999,AQS,410090004,1,3.6,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/15/1999,AQS,410090004,1,4.5,ug/m3 LC,19,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/16/1999,AQS,410090004,1,2.6,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/17/1999,AQS,410090004,1,3.3,ug/m3 LC,14,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/18/1999,AQS,410090004,1,2.7,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/19/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/20/1999,AQS,410090004,1,2.2,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/21/1999,AQS,410090004,1,1.7,ug/m3 LC,7,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/22/1999,AQS,410090004,1,2.5,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/23/1999,AQS,410090004,1,7.1,ug/m3 LC,30,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/24/1999,AQS,410090004,1,10.4,ug/m3 LC,43,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/25/1999,AQS,410090004,1,14.5,ug/m3 LC,56,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/27/1999,AQS,410090004,1,8.1,ug/m3 LC,34,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/28/1999,AQS,410090004,1,2.1,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/29/1999,AQS,410090004,1,2,ug/m3 LC,8,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/30/1999,AQS,410090004,1,3,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
1/31/1999,AQS,410090004,1,5.6,ug/m3 LC,23,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/1/1999,AQS,410090004,1,3.5,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/2/1999,AQS,410090004,1,3,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/3/1999,AQS,410090004,1,5.7,ug/m3 LC,24,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/4/1999,AQS,410090004,1,2,ug/m3 LC,8,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/5/1999,AQS,410090004,1,4,ug/m3 LC,17,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/9/1999,AQS,410090004,1,3.5,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/10/1999,AQS,410090004,1,3.7,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/11/1999,AQS,410090004,1,4.4,ug/m3 LC,18,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/12/1999,AQS,410090004,1,6,ug/m3 LC,25,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/13/1999,AQS,410090004,1,6.6,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/14/1999,AQS,410090004,1,10.4,ug/m3 LC,43,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/15/1999,AQS,410090004,1,9.5,ug/m3 LC,40,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/16/1999,AQS,410090004,1,6.8,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/17/1999,AQS,410090004,1,3.6,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/18/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/19/1999,AQS,410090004,1,3,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/20/1999,AQS,410090004,1,3.5,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/21/1999,AQS,410090004,1,2.3,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/22/1999,AQS,410090004,1,1.8,ug/m3 LC,8,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/23/1999,AQS,410090004,1,5.2,ug/m3 LC,22,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/24/1999,AQS,410090004,1,2.3,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/25/1999,AQS,410090004,1,2.3,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/26/1999,AQS,410090004,1,3.7,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/27/1999,AQS,410090004,1,2.6,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
2/28/1999,AQS,410090004,1,3,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/1/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/2/1999,AQS,410090004,1,4.4,ug/m3 LC,18,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/3/1999,AQS,410090004,1,2.6,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/4/1999,AQS,410090004,1,2.8,ug/m3 LC,12,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/5/1999,AQS,410090004,1,8.5,ug/m3 LC,35,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/6/1999,AQS,410090004,1,8.6,ug/m3 LC,36,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/7/1999,AQS,410090004,1,11.8,ug/m3 LC,49,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/8/1999,AQS,410090004,1,4.6,ug/m3 LC,19,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/11/1999,AQS,410090004,1,6.3,ug/m3 LC,26,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/12/1999,AQS,410090004,1,4.8,ug/m3 LC,20,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/13/1999,AQS,410090004,1,5.5,ug/m3 LC,23,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/14/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/15/1999,AQS,410090004,1,5.1,ug/m3 LC,21,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/16/1999,AQS,410090004,1,3.7,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/17/1999,AQS,410090004,1,6.8,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/18/1999,AQS,410090004,1,12.8,ug/m3 LC,52,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/19/1999,AQS,410090004,1,14.2,ug/m3 LC,55,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/20/1999,AQS,410090004,1,12.9,ug/m3 LC,53,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/21/1999,AQS,410090004,1,4.7,ug/m3 LC,20,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/22/1999,AQS,410090004,1,6.1,ug/m3 LC,25,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/23/1999,AQS,410090004,1,3.4,ug/m3 LC,14,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/24/1999,AQS,410090004,1,3.1,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/25/1999,AQS,410090004,1,4.1,ug/m3 LC,17,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/26/1999,AQS,410090004,1,2.1,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/27/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/28/1999,AQS,410090004,1,2.5,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/29/1999,AQS,410090004,1,2.6,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/30/1999,AQS,410090004,1,2.7,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
3/31/1999,AQS,410090004,1,6.7,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/1/1999,AQS,410090004,1,6.2,ug/m3 LC,26,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/2/1999,AQS,410090004,1,6,ug/m3 LC,25,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/3/1999,AQS,410090004,1,2.7,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/4/1999,AQS,410090004,1,4,ug/m3 LC,17,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/5/1999,AQS,410090004,1,3,ug/m3 LC,13,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/8/1999,AQS,410090004,1,1.2,ug/m3 LC,5,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/9/1999,AQS,410090004,1,2.7,ug/m3 LC,11,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/10/1999,AQS,410090004,1,2.4,ug/m3 LC,10,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/11/1999,AQS,410090004,1,6.1,ug/m3 LC,25,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/12/1999,AQS,410090004,1,6.8,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/13/1999,AQS,410090004,1,5.5,ug/m3 LC,23,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/14/1999,AQS,410090004,1,6.2,ug/m3 LC,26,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/15/1999,AQS,410090004,1,6.4,ug/m3 LC,27,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/16/1999,AQS,410090004,1,8.3,ug/m3 LC,35,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/17/1999,AQS,410090004,1,10.2,ug/m3 LC,43,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/18/1999,AQS,410090004,1,5.9,ug/m3 LC,25,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/19/1999,AQS,410090004,1,6.7,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/20/1999,AQS,410090004,1,2,ug/m3 LC,8,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/21/1999,AQS,410090004,1,3.5,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/22/1999,AQS,410090004,1,5.4,ug/m3 LC,23,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/23/1999,AQS,410090004,1,8.8,ug/m3 LC,37,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/24/1999,AQS,410090004,1,9.8,ug/m3 LC,41,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/25/1999,AQS,410090004,1,2.9,ug/m3 LC,12,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/26/1999,AQS,410090004,1,3.5,ug/m3 LC,15,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/27/1999,AQS,410090004,1,2.2,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/28/1999,AQS,410090004,1,5.2,ug/m3 LC,22,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
4/29/1999,AQS,410090004,1,7.3,ug/m3 LC,30,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/1/1999,AQS,410090004,1,1.6,ug/m3 LC,7,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/2/1999,AQS,410090004,1,1,ug/m3 LC,4,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/3/1999,AQS,410090004,1,1.3,ug/m3 LC,5,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/4/1999,AQS,410090004,1,1.7,ug/m3 LC,7,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/5/1999,AQS,410090004,1,5,ug/m3 LC,21,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/6/1999,AQS,410090004,1,5.1,ug/m3 LC,21,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/7/1999,AQS,410090004,1,2.2,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/8/1999,AQS,410090004,1,2.1,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/9/1999,AQS,410090004,1,2.2,ug/m3 LC,9,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/10/1999,AQS,410090004,1,4.9,ug/m3 LC,20,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/11/1999,AQS,410090004,1,6.6,ug/m3 LC,28,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
5/12/1999,AQS,410090004,1,2,ug/m3 LC,8,SAUVIE ISLAND-SIS,1,100,88101,PM2.5 - Local Conditions,38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,9,Columbia,45.768531,-122.7721
